gameid,team,model_prob_1,Actual_winning_team,Model_winning_team,team2,date,year,round,venue,starttime,win_loss,home_away,team_score,rainfall,team_points,opposing_team_score,win_loss_margin,win_loss_margin_percent,disposals,kicks,marks,handballs,goals,behinds,hitouts,tackles,rebounds,inside50s,clearances,clangers,frees,frees_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside50,one_percenters,bounces,goal_assists
2012R1404,Gold Coast,0.1475857401140216,West Coast,West Coast,West Coast,2012-06-30,2012,R14,Subiaco,14:40:00,0,0,57.0,1.8799999999999997,0,114.0,-57.0,-114.2,349.6,184.6,81.4,165.0,8.0,8.0,33.0,58.2,36.0,39.8,31.4,45.8,15.6,15.2,128.4,219.2,10.4,9.6,50.0,8.0,5.4
2012R1404,West Coast,0.8484831319644365,West Coast,West Coast,Gold Coast,2012-06-30,2012,R14,Subiaco,14:40:00,1,1,93.2,5.999999999999999,12,76.6,16.6,34.8,365.8,212.4,98.4,153.4,13.2,11.0,55.4,64.6,28.4,54.2,40.8,39.6,20.0,14.8,143.2,222.6,14.8,11.2,48.2,11.4,7.8
2012R1405,Essendon,0.6112167093182095,Essendon,Essendon,Western Bulldogs,2012-06-30,2012,R14,Docklands,19:40:00,1,1,98.8,1.64,12,79.0,19.8,30.4,377.4,220.0,91.6,157.4,14.2,11.0,43.8,59.4,36.8,60.4,37.6,51.2,17.6,17.6,150.6,225.6,11.0,12.0,55.2,10.0,8.4
2012R1405,Western Bulldogs,0.3814638454292631,Essendon,Essendon,Essendon,2012-06-30,2012,R14,Docklands,19:40:00,0,0,67.6,7.8,8,86.4,-18.8,-36.4,365.2,210.0,73.8,155.2,9.0,11.4,45.4,65.8,33.0,52.4,42.2,41.8,17.0,14.0,159.0,202.8,11.4,9.6,50.0,7.6,5.6
2012R1406,Sydney,0.8860088030621543,Sydney,Sydney,Greater Western Sydney,2012-06-30,2012,R14,Stadium Australia,19:40:00,1,1,103.8,13.0,16,68.8,35.0,96.4,383.2,211.2,78.8,172.0,15.6,8.4,39.0,71.6,43.2,54.6,40.6,49.0,18.4,19.0,146.4,229.8,8.2,11.0,57.4,14.0,11.4
2012R1406,Greater Western Sydney,0.1109064163780104,Sydney,Sydney,Sydney,2012-06-30,2012,R14,Stadium Australia,19:40:00,0,0,57.0,0.04,0,119.6,-62.6,-123.0,316.8,187.2,71.4,129.6,8.4,5.4,32.0,73.2,39.6,36.8,34.4,49.8,23.8,22.6,136.4,177.6,9.0,6.6,48.6,5.6,4.8
2012R1407,Geelong,0.615062061026912,Geelong,Geelong,Port Adelaide,2012-07-01,2012,R14,Kardinia Park,13:10:00,1,1,95.2,0.8,12,79.4,15.8,25.2,363.2,219.4,105.0,143.8,13.8,10.0,40.4,63.6,32.4,53.6,34.8,49.2,18.8,20.4,143.0,221.0,16.2,11.4,48.4,9.8,8.4
2012R1407,Port Adelaide,0.3776461586463542,Geelong,Geelong,Geelong,2012-07-01,2012,R14,Kardinia Park,13:10:00,0,0,86.2,2.44,12,82.2,4.0,10.0,334.6,195.8,78.2,138.8,12.4,7.8,45.4,70.8,36.4,49.8,39.4,45.0,17.4,14.8,141.4,189.4,9.6,7.8,45.6,12.4,8.0
2012R1408,Brisbane Lions,0.5219296812040292,Brisbane Lions,Brisbane Lions,Melbourne,2012-07-01,2012,R14,Gabba,15:15:00,1,1,102.8,7.040000000000001,12,88.6,14.2,45.2,361.0,210.2,99.4,150.8,15.8,6.8,35.0,69.4,37.0,51.2,37.0,44.6,16.6,19.2,137.6,222.2,11.0,12.6,56.6,6.0,10.6
2012R1408,Melbourne,0.4703634995390322,Brisbane Lions,Brisbane Lions,Brisbane Lions,2012-07-01,2012,R14,Gabba,15:15:00,0,0,73.2,0.9199999999999999,8,96.6,-23.4,-58.0,358.4,206.4,93.4,152.0,10.4,9.2,45.2,66.8,37.2,51.0,35.2,46.6,16.0,17.6,145.8,211.4,15.8,10.2,51.2,8.4,5.2
2012R1409,St Kilda,0.4692935662744671,North Melbourne,North Melbourne,North Melbourne,2012-07-01,2012,R14,Docklands,16:40:00,0,1,114.0,5.68,8,97.8,16.2,36.8,361.2,205.6,86.0,155.6,16.4,13.0,30.4,64.0,27.2,57.0,39.0,45.6,19.2,17.8,135.2,225.2,9.8,14.4,45.0,13.2,10.4
2012R1409,North Melbourne,0.5230013567509775,North Melbourne,North Melbourne,St Kilda,2012-07-01,2012,R14,Docklands,16:40:00,1,0,94.4,1.52,12,106.8,-12.4,-27.0,347.0,205.6,84.6,141.4,13.6,10.2,40.2,58.2,30.4,56.2,39.6,42.0,15.4,18.4,143.0,200.8,13.4,11.6,48.6,10.8,7.4
2012R1501,Carlton,0.2508026897642404,Carlton,Collingwood,Collingwood,2012-07-06,2012,R15,M.C.G.,19:50:00,1,0,75.2,1.0,4,88.8,-13.6,-20.2,348.8,200.4,74.2,148.4,10.4,9.8,48.2,72.4,34.4,48.6,42.6,49.8,18.0,19.4,150.0,192.8,8.8,7.6,55.4,9.2,5.6
2012R1501,Collingwood,0.7433446678767719,Carlton,Collingwood,Carlton,2012-07-06,2012,R15,M.C.G.,19:50:00,0,1,109.0,2.6800000000000006,20,69.6,39.4,65.8,386.4,222.2,86.8,164.2,15.8,12.2,38.2,73.0,30.6,55.2,42.6,41.4,16.4,17.0,154.6,231.8,12.0,11.4,50.8,13.2,10.4
2012R1502,North Melbourne,0.5180102478821291,West Coast,North Melbourne,West Coast,2012-07-07,2012,R15,Bellerive Oval,13:45:00,0,1,103.0,1.0799999999999998,16,108.4,-5.4,-20.2,359.6,213.0,94.0,146.6,15.0,10.2,39.8,56.0,31.8,57.6,38.4,44.6,15.4,19.4,141.0,217.4,14.2,13.0,48.8,11.4,9.4
2012R1502,West Coast,0.4742771641267994,West Coast,North Melbourne,North Melbourne,2012-07-07,2012,R15,Bellerive Oval,13:45:00,1,0,102.2,6.0,12,66.4,35.8,91.2,384.4,219.8,101.2,164.6,14.6,11.8,56.0,63.8,26.4,56.6,41.2,37.6,18.6,14.6,144.2,239.4,14.2,12.2,50.8,13.0,10.0
2012R1503,Melbourne,0.3624411470153013,Richmond,Richmond,Richmond,2012-07-07,2012,R15,M.C.G.,14:10:00,0,1,78.0,0.9199999999999999,8,93.4,-15.4,-23.4,350.4,204.8,89.0,145.6,11.0,9.8,41.2,67.2,33.6,54.8,34.0,43.8,15.6,16.6,148.4,201.6,16.4,10.2,55.2,8.6,5.8
2012R1503,Richmond,0.6303862989697799,Richmond,Richmond,Melbourne,2012-07-07,2012,R15,M.C.G.,14:10:00,1,0,99.4,8.040000000000001,12,89.2,10.2,13.2,387.2,218.2,76.8,169.0,14.4,10.6,48.4,68.4,28.0,59.6,40.8,48.0,19.6,19.2,164.8,218.2,11.6,9.6,54.4,7.8,9.4
2012R1504,Brisbane Lions,0.3580374694872216,Sydney,Sydney,Sydney,2012-07-07,2012,R15,S.C.G.,16:40:00,0,0,100.8,7.039999999999999,12,92.8,8.0,19.2,354.2,206.2,96.4,148.0,15.6,5.8,34.6,69.0,40.8,48.2,37.4,42.8,14.8,18.6,134.6,217.6,10.0,11.0,58.4,6.8,10.4
2012R1504,Sydney,0.6348272085041978,Sydney,Sydney,Brisbane Lions,2012-07-07,2012,R15,S.C.G.,16:40:00,1,1,102.6,13.0,16,69.0,33.6,91.2,391.2,209.6,77.4,181.6,15.2,9.6,40.0,70.6,42.2,52.8,40.6,48.4,17.6,19.6,148.4,235.4,8.4,11.2,59.6,14.2,11.0
2012R1505,Adelaide,0.635183180816176,Adelaide,Adelaide,Port Adelaide,2012-07-07,2012,R15,Football Park,19:10:00,1,0,94.0,2.6399999999999997,12,95.2,-1.2,-5.6,333.2,206.6,82.8,126.6,14.0,8.0,44.4,58.8,34.6,48.6,39.6,42.6,15.6,17.2,149.2,183.4,13.6,12.0,50.0,4.0,9.6
2012R1505,Port Adelaide,0.3576845337169946,Adelaide,Adelaide,Adelaide,2012-07-07,2012,R15,Football Park,19:10:00,0,1,79.4,2.0799999999999996,8,83.4,-4.0,-2.8,332.0,192.6,72.0,139.4,11.2,7.6,47.0,73.8,35.4,48.8,42.8,47.4,18.8,14.8,143.0,185.8,9.8,6.4,47.8,8.6,6.0
2012R1506,St Kilda,0.3656247052230119,St Kilda,Essendon,Essendon,2012-07-07,2012,R15,Docklands,19:40:00,1,1,116.4,5.84,8,100.8,15.6,37.0,364.4,209.8,90.8,154.6,16.8,12.8,31.4,65.2,29.2,57.4,37.8,44.2,21.0,15.6,135.2,228.2,11.4,14.4,41.6,14.0,11.2
2012R1506,Essendon,0.6271765805705596,St Kilda,Essendon,St Kilda,2012-07-07,2012,R15,Docklands,19:40:00,0,0,101.2,1.72,12,68.4,32.8,57.0,385.8,229.4,101.2,156.4,14.6,11.2,44.2,61.0,35.2,61.6,37.8,51.0,17.8,18.6,153.2,233.2,10.8,12.0,52.8,11.0,8.8
2012R1507,Hawthorn,0.9040863248578416,Hawthorn,Hawthorn,Greater Western Sydney,2012-07-08,2012,R15,M.C.G.,13:10:00,1,1,122.4,5.8,16,79.6,42.8,70.0,369.0,224.2,86.8,144.8,18.0,12.0,43.4,76.6,30.8,60.2,42.0,45.2,19.2,17.6,145.8,216.6,8.8,13.0,48.4,9.6,10.6
2012R1507,Greater Western Sydney,0.0932666039038154,Hawthorn,Hawthorn,Hawthorn,2012-07-08,2012,R15,M.C.G.,13:10:00,0,0,56.6,0.04,0,119.6,-63.0,-126.4,326.6,193.6,72.8,133.0,8.4,4.8,36.2,75.8,40.0,36.4,35.0,49.6,24.2,21.0,144.2,180.2,9.6,6.4,49.2,3.8,5.0
2012R1508,Gold Coast,0.1111632123259515,Geelong,Geelong,Geelong,2012-07-08,2012,R15,Carrara,15:15:00,0,1,58.2,1.8800000000000001,0,132.8,-74.6,-154.8,327.0,176.2,79.4,150.8,8.2,8.0,31.2,54.8,33.4,39.0,31.6,45.0,16.0,15.8,120.0,205.8,11.0,9.2,45.0,7.4,5.6
2012R1508,Geelong,0.8857457823920687,Geelong,Geelong,Gold Coast,2012-07-08,2012,R15,Carrara,15:15:00,1,0,98.2,1.04,16,72.4,25.8,40.4,359.8,217.4,104.0,142.4,14.4,8.8,41.6,64.0,30.8,54.0,34.4,48.2,18.2,23.2,144.0,215.4,15.6,12.6,48.0,8.6,9.4
2012R1509,Fremantle,0.2950337327155923,Fremantle,Western Bulldogs,Western Bulldogs,2012-07-08,2012,R15,Subiaco,14:40:00,1,1,72.6,1.6800000000000002,4,96.2,-23.6,-42.8,348.2,200.4,84.0,147.8,11.0,5.0,40.0,79.8,39.6,39.8,35.2,46.0,18.2,16.6,146.2,200.4,11.0,7.8,50.2,6.0,8.2
2012R1509,Western Bulldogs,0.6984968422183293,Fremantle,Western Bulldogs,Fremantle,2012-07-08,2012,R15,Subiaco,14:40:00,0,0,64.4,8.24,4,107.6,-43.2,-88.8,362.2,205.8,80.0,156.4,8.8,9.8,43.2,59.4,33.8,50.8,42.0,42.2,17.0,14.6,152.2,208.0,11.6,10.6,47.6,9.6,6.0
2012R1601,Carlton,0.3173112796825343,North Melbourne,North Melbourne,North Melbourne,2012-07-13,2012,R16,Docklands,19:50:00,0,0,70.8,0.08,4,91.4,-20.6,-36.4,347.2,202.2,78.2,145.0,9.8,9.2,42.6,68.6,32.0,46.4,39.6,48.8,19.0,19.6,143.0,197.6,6.6,8.6,54.0,8.4,5.8
2012R1601,North Melbourne,0.6759553410046235,North Melbourne,North Melbourne,Carlton,2012-07-13,2012,R16,Docklands,19:50:00,1,1,97.4,0.16,12,106.4,-9.0,-24.0,346.4,207.8,95.8,138.6,14.2,10.0,35.2,59.4,33.2,54.4,35.4,46.0,16.2,20.6,133.2,211.2,13.4,13.0,48.0,8.8,9.8
2012R1602,Fremantle,0.3855652090778187,Fremantle,Melbourne,Melbourne,2012-07-14,2012,R16,Docklands,13:45:00,1,0,84.4,1.72,8,90.8,-6.4,-2.8,359.0,211.2,91.4,147.8,12.8,5.8,41.8,80.0,35.4,44.6,37.6,44.4,20.2,16.0,146.6,210.2,12.8,10.4,49.0,5.0,9.0
2012R1602,Melbourne,0.6070866397843162,Fremantle,Melbourne,Fremantle,2012-07-14,2012,R16,Docklands,13:45:00,0,1,83.8,0.0,8,92.2,-8.4,-5.6,346.0,204.0,90.0,142.0,12.0,9.0,38.6,67.6,33.4,53.0,34.2,48.2,16.8,18.6,147.6,197.0,17.4,11.4,55.4,7.2,6.0
2012R1603,Port Adelaide,0.1673811902783163,Essendon,Essendon,Essendon,2012-07-14,2012,R16,Football Park,13:40:00,0,1,67.4,0.44000000000000006,4,92.6,-25.2,-36.6,315.4,186.4,72.0,129.0,9.4,7.0,40.4,72.6,35.6,43.6,41.4,48.4,19.4,15.2,137.4,173.6,10.2,5.8,46.8,6.4,5.2
2012R1603,Essendon,0.828266634375256,Essendon,Essendon,Port Adelaide,2012-07-14,2012,R16,Football Park,13:40:00,1,0,89.8,1.6800000000000002,8,84.4,5.4,9.0,366.2,219.4,97.0,146.8,12.6,11.4,47.0,61.8,34.2,61.0,36.2,50.6,18.0,17.6,148.0,219.6,10.2,11.0,49.4,10.2,8.0
2012R1604,Richmond,0.9157666478706424,Gold Coast,Richmond,Gold Coast,2012-07-14,2012,R16,Cazaly's Stadium,16:40:00,0,1,92.2,2.44,12,89.8,2.4,2.4,377.0,212.0,74.8,165.0,12.8,12.8,47.6,67.6,26.2,58.6,40.6,49.2,19.8,20.2,162.2,210.4,12.4,9.8,57.4,8.2,8.2
2012R1604,Gold Coast,0.0818794452403849,Gold Coast,Richmond,Richmond,2012-07-14,2012,R16,Cazaly's Stadium,16:40:00,1,0,63.4,0.24000000000000005,0,131.2,-67.8,-144.0,324.4,179.6,84.8,144.8,8.8,9.4,27.4,47.8,33.6,38.6,27.8,48.6,18.0,17.6,116.2,205.2,10.8,10.2,42.2,8.0,6.2
2012R1605,Collingwood,0.4726616771209553,Collingwood,Geelong,Geelong,2012-07-14,2012,R16,M.C.G.,19:40:00,1,0,106.4,1.24,16,76.8,29.6,47.8,379.8,220.6,94.0,159.2,15.4,11.2,38.8,68.0,30.2,54.4,39.8,43.4,15.0,16.8,149.0,233.4,14.4,12.6,51.2,14.8,10.0
2012R1605,Geelong,0.5196280010964056,Collingwood,Geelong,Collingwood,2012-07-14,2012,R16,M.C.G.,19:40:00,0,1,101.2,0.24,16,76.6,24.6,38.0,369.0,221.0,108.8,148.0,14.6,10.0,40.6,61.0,28.8,56.4,34.8,49.4,20.2,24.6,144.2,224.8,16.2,14.8,45.8,7.0,9.6
2012R1606,St Kilda,0.589613896787802,St Kilda,St Kilda,Brisbane Lions,2012-07-14,2012,R16,Gabba,19:40:00,1,0,120.8,0.24000000000000005,8,96.6,24.2,53.2,364.0,213.8,96.6,150.2,17.8,10.8,26.4,62.0,32.6,57.6,37.0,43.8,20.8,15.8,138.0,226.2,12.8,13.2,42.6,14.0,11.2
2012R1606,Brisbane Lions,0.4029280617817484,St Kilda,St Kilda,St Kilda,2012-07-14,2012,R16,Gabba,19:40:00,0,1,94.2,6.68,12,92.4,1.8,7.6,361.4,206.6,98.2,154.8,14.4,6.6,32.8,65.2,40.6,47.4,37.4,45.4,14.0,19.6,138.2,222.2,11.2,11.6,57.2,6.8,10.2
2012R1607,Adelaide,0.8975437961993142,Adelaide,Adelaide,Greater Western Sydney,2012-07-15,2012,R16,Sydney Showground,13:10:00,1,0,107.4,1.2,16,91.8,15.6,25.0,340.8,214.4,90.0,126.4,16.2,8.2,48.0,55.4,32.8,50.6,41.8,43.6,15.0,16.6,146.4,196.6,13.4,14.8,52.0,5.8,11.4
2012R1607,Greater Western Sydney,0.0996484705029777,Adelaide,Adelaide,Adelaide,2012-07-15,2012,R16,Sydney Showground,13:10:00,0,1,52.2,0.0,0,134.4,-82.2,-206.0,323.6,186.8,69.4,136.8,7.8,4.2,38.6,68.8,41.4,33.2,33.8,50.0,23.4,20.8,140.0,180.8,10.6,6.4,50.2,4.8,5.0
2012R1608,Western Bulldogs,0.2123237581905648,Hawthorn,Hawthorn,Hawthorn,2012-07-15,2012,R16,Docklands,15:15:00,0,1,60.8,7.480000000000001,4,107.6,-46.8,-96.8,362.8,210.0,89.8,152.8,8.2,9.4,44.6,59.6,34.8,48.4,40.8,45.0,16.8,16.0,149.6,211.6,12.2,9.6,42.4,7.6,6.2
2012R1608,Hawthorn,0.7824608042499561,Hawthorn,Hawthorn,Western Bulldogs,2012-07-15,2012,R16,Docklands,15:15:00,1,0,146.0,0.2,20,58.4,87.6,191.2,390.0,235.0,97.2,155.0,21.6,13.8,41.0,72.6,28.2,64.8,41.8,42.8,20.6,18.2,144.6,241.0,8.6,14.8,50.6,12.2,13.8
2012R1609,West Coast,0.412289858145868,Sydney,Sydney,Sydney,2012-07-15,2012,R16,Subiaco,14:40:00,0,1,102.6,5.999999999999999,12,76.0,26.6,65.0,374.0,212.2,91.4,161.8,14.8,11.0,56.4,62.8,27.4,54.2,41.6,41.0,20.0,17.0,146.4,225.4,13.8,13.0,48.8,11.4,9.6
2012R1609,Sydney,0.5802006520800327,Sydney,Sydney,West Coast,2012-07-15,2012,R16,Subiaco,14:40:00,1,0,108.0,7.959999999999999,20,59.4,48.6,113.0,396.8,213.8,79.6,183.0,16.0,10.0,41.6,70.0,41.4,56.0,41.6,47.0,18.2,18.2,153.6,236.4,9.6,12.4,64.6,14.6,11.0
2012R1701,Essendon,0.4853332408326893,Geelong,Geelong,Geelong,2012-07-20,2012,R17,Docklands,19:50:00,0,0,104.8,3.4,12,88.2,16.6,24.4,368.2,221.2,103.4,147.0,15.2,11.2,45.4,60.2,32.6,59.2,36.8,49.2,18.4,18.4,143.0,226.8,11.2,12.6,47.2,13.2,9.6
2012R1701,Geelong,0.5069429998202362,Geelong,Geelong,Essendon,2012-07-20,2012,R17,Docklands,19:50:00,1,1,91.8,0.32,12,86.4,5.4,8.8,363.2,214.8,98.0,148.4,12.8,11.0,38.4,60.8,31.0,57.8,34.2,50.4,18.2,22.8,145.2,215.8,14.2,14.4,49.4,5.0,9.2
2012R1702,Hawthorn,0.6304998909418317,Hawthorn,Hawthorn,Collingwood,2012-07-21,2012,R17,M.C.G.,13:45:00,1,0,134.4,0.76,20,55.4,79.0,185.0,394.0,226.6,95.2,167.4,19.6,14.0,36.2,69.0,29.4,63.6,41.2,42.6,20.4,18.6,142.8,248.8,7.4,14.6,52.2,12.6,13.0
2012R1702,Collingwood,0.3623284923788228,Hawthorn,Hawthorn,Hawthorn,2012-07-21,2012,R17,M.C.G.,13:45:00,0,1,98.6,1.1600000000000001,16,82.2,16.4,18.2,370.6,218.2,92.2,152.4,14.2,10.6,39.0,68.4,33.8,53.6,36.0,43.0,15.2,16.8,145.8,224.4,13.6,11.8,50.6,13.8,9.0
2012R1703,West Coast,0.4298933747797914,Adelaide,Adelaide,Adelaide,2012-07-21,2012,R17,Football Park,13:40:00,0,0,96.4,0.72,12,79.8,16.6,50.4,370.6,214.6,93.8,156.0,13.8,11.4,51.4,64.4,29.6,53.4,41.4,43.2,20.8,18.0,146.6,221.2,15.2,12.6,48.2,10.0,8.6
2012R1703,Adelaide,0.5625151782359936,Adelaide,Adelaide,West Coast,2012-07-21,2012,R17,Football Park,13:40:00,1,1,120.8,1.2,16,87.2,33.6,58.4,346.2,218.8,97.6,127.4,18.2,9.8,47.2,51.8,33.4,54.6,39.6,46.0,14.8,18.0,144.4,201.8,14.8,18.0,48.0,6.6,13.2
2012R1704,Gold Coast,0.26081621731807,Brisbane Lions,Brisbane Lions,Brisbane Lions,2012-07-21,2012,R17,Carrara,16:40:00,0,1,71.0,0.24000000000000005,4,119.0,-48.0,-106.2,319.8,178.2,82.2,141.6,10.0,9.8,26.0,46.8,34.4,40.2,29.2,49.0,18.8,18.6,120.8,199.0,9.8,10.8,44.8,9.0,7.2
2012R1704,Brisbane Lions,0.7331806882502082,Brisbane Lions,Brisbane Lions,Gold Coast,2012-07-21,2012,R17,Carrara,16:40:00,1,0,92.2,3.8,8,93.4,-1.2,4.4,362.2,206.0,94.0,156.2,14.0,6.8,34.6,60.4,41.4,47.8,35.4,46.8,14.0,19.4,139.6,219.6,11.0,11.0,55.4,7.6,9.6
2012R1705,Melbourne,0.8509143452596707,Port Adelaide,Melbourne,Port Adelaide,2012-07-21,2012,R17,Marrara Oval,19:10:00,0,1,88.8,0.08,4,105.2,-16.4,-16.2,332.8,193.4,85.8,139.4,12.8,9.0,40.2,67.4,30.0,52.2,33.4,48.4,17.0,20.2,142.4,188.8,16.4,11.2,49.4,8.8,6.8
2012R1705,Port Adelaide,0.1452068100038441,Port Adelaide,Melbourne,Melbourne,2012-07-21,2012,R17,Marrara Oval,19:10:00,1,0,63.0,2.16,0,109.0,-46.0,-73.6,321.6,181.0,71.8,140.6,8.8,7.0,38.4,64.8,35.6,40.4,38.8,48.8,20.0,16.4,132.4,186.0,9.4,6.2,44.0,9.8,4.8
2012R1706,Western Bulldogs,0.4708373376833509,Carlton,Carlton,Carlton,2012-07-21,2012,R17,Docklands,19:40:00,0,1,61.6,1.8800000000000001,4,104.4,-42.8,-83.6,366.8,214.4,103.8,152.4,8.4,8.8,40.0,62.2,35.4,46.2,35.8,42.2,16.4,16.4,138.6,229.0,13.0,10.4,40.2,9.2,6.2
2012R1706,Carlton,0.5214550941264298,Carlton,Carlton,Western Bulldogs,2012-07-21,2012,R17,Docklands,19:40:00,1,0,81.0,0.8,4,101.4,-20.4,-23.4,360.8,209.0,86.8,151.8,11.4,10.2,37.8,64.8,30.8,47.8,39.2,46.0,20.2,19.6,139.4,214.2,7.2,11.2,48.0,8.8,7.4
2012R1707,Sydney,0.6056594142287146,Sydney,Sydney,St Kilda,2012-07-22,2012,R17,S.C.G.,13:10:00,1,1,105.8,1.8,20,65.2,40.6,82.0,395.4,209.6,79.2,185.8,15.6,10.6,39.6,71.4,40.2,56.4,39.2,46.6,18.8,19.4,156.8,234.8,11.8,11.8,64.0,13.6,10.4
2012R1707,St Kilda,0.3869827574064945,Sydney,Sydney,Sydney,2012-07-22,2012,R17,S.C.G.,13:10:00,0,0,119.2,2.64,12,90.8,28.4,57.4,361.2,216.2,95.2,145.0,17.8,10.0,32.8,65.0,34.4,57.4,39.4,45.2,20.2,15.4,139.0,221.6,13.4,11.4,47.0,15.2,11.0
2012R1708,North Melbourne,0.46689131250252,North Melbourne,Richmond,Richmond,2012-07-22,2012,R17,M.C.G.,15:15:00,1,0,115.4,0.8800000000000001,16,90.8,24.6,26.0,353.8,211.8,98.0,142.0,17.2,10.0,37.0,55.8,32.0,57.6,36.4,46.8,16.4,20.4,131.6,219.6,12.6,14.0,46.8,10.0,10.6
2012R1708,Richmond,0.5254077808469617,North Melbourne,Richmond,North Melbourne,2012-07-22,2012,R17,M.C.G.,15:15:00,0,1,85.6,2.6,8,85.2,0.4,0.6,372.2,218.4,81.0,153.8,11.8,12.2,43.6,71.0,24.6,59.8,39.2,50.4,20.6,20.4,162.0,205.4,12.6,9.0,56.6,7.2,6.8
2012R1709,Greater Western Sydney,0.1312066262569476,Fremantle,Fremantle,Fremantle,2012-07-22,2012,R17,Subiaco,14:40:00,0,0,51.8,0.0,0,144.8,-93.0,-225.0,328.8,185.4,70.4,143.4,7.6,5.0,40.2,63.6,42.6,35.2,32.6,50.2,22.6,19.4,138.8,187.0,12.4,6.0,46.0,5.4,4.6
2012R1709,Fremantle,0.8652295462332119,Fremantle,Fremantle,Greater Western Sydney,2012-07-22,2012,R17,Subiaco,14:40:00,1,1,91.4,1.8,12,85.2,6.2,12.4,353.2,216.6,93.6,136.6,14.0,5.8,39.8,81.4,35.8,46.6,38.8,41.8,22.0,15.0,149.0,200.8,12.4,11.8,48.0,5.6,10.0
2012R1801,Hawthorn,0.7276604134789469,Hawthorn,Hawthorn,Essendon,2012-07-27,2012,R18,Docklands,19:50:00,1,0,140.4,0.8,20,61.2,79.2,180.6,395.4,225.8,94.6,169.6,20.6,13.8,36.2,66.2,29.4,63.2,41.6,42.2,21.2,19.4,145.6,247.6,8.6,14.8,54.2,10.4,14.6
2012R1801,Essendon,0.2662573963422923,Hawthorn,Hawthorn,Hawthorn,2012-07-27,2012,R18,Docklands,19:50:00,0,1,101.8,2.16,12,97.8,4.0,5.4,353.8,212.8,104.0,141.0,15.0,9.8,43.2,59.6,33.6,51.8,32.0,46.0,16.6,18.8,131.0,222.6,10.8,12.2,45.4,12.6,10.0
2012R1802,Geelong,0.568437959309495,Geelong,Geelong,Adelaide,2012-07-28,2012,R18,Kardinia Park,13:45:00,1,1,99.2,0.32,12,82.8,16.4,26.0,369.8,221.8,101.4,148.0,14.0,11.2,38.4,63.2,29.2,60.6,35.0,48.8,16.6,20.4,148.2,221.0,14.4,17.8,48.0,4.0,9.6
2012R1802,Adelaide,0.423995902020719,Geelong,Geelong,Geelong,2012-07-28,2012,R18,Kardinia Park,13:45:00,0,0,122.6,1.24,16,80.0,42.6,70.6,349.0,221.0,99.8,128.0,18.6,9.6,39.4,50.4,32.4,54.2,40.2,45.6,15.0,18.2,141.8,207.8,13.6,18.0,47.6,7.8,13.4
2012R1803,North Melbourne,0.6048671884748341,North Melbourne,North Melbourne,Melbourne,2012-07-28,2012,R18,Docklands,14:10:00,1,1,118.6,0.8800000000000001,16,94.6,24.0,25.0,350.4,206.0,92.6,144.4,18.0,8.4,40.2,54.8,30.8,57.2,37.6,48.8,18.0,20.8,128.4,218.2,11.0,13.8,47.2,10.4,10.8
2012R1803,Melbourne,0.3877696653180248,North Melbourne,North Melbourne,North Melbourne,2012-07-28,2012,R18,Docklands,14:10:00,0,0,82.6,0.08,4,96.2,-13.6,-16.6,342.2,200.8,86.0,141.4,11.8,8.8,39.4,70.0,30.0,54.2,33.6,51.4,19.6,21.6,143.0,196.2,14.6,10.4,46.6,8.4,6.2
2012R1804,Collingwood,0.9059384893598248,Collingwood,Collingwood,Greater Western Sydney,2012-07-28,2012,R18,Sydney Showground,16:40:00,1,0,91.0,1.2,12,92.4,-1.4,-1.8,371.2,215.0,89.4,156.2,13.0,9.4,39.6,67.2,34.0,52.0,34.6,42.2,15.4,17.2,143.6,228.0,12.4,11.4,52.0,12.2,8.8
2012R1804,Greater Western Sydney,0.091460385161278,Collingwood,Collingwood,Collingwood,2012-07-28,2012,R18,Sydney Showground,16:40:00,0,1,44.4,0.0,0,154.0,-109.6,-273.2,337.6,184.4,81.8,153.2,6.2,5.4,36.0,56.0,42.0,33.4,30.4,52.2,22.0,20.8,131.2,206.4,12.2,5.8,41.4,6.8,4.4
2012R1805,Richmond,0.6723771004394209,Carlton,Richmond,Carlton,2012-07-28,2012,R18,M.C.G.,19:40:00,0,0,92.2,1.3599999999999999,8,90.2,2.0,3.4,373.8,218.2,87.4,155.6,12.8,13.0,39.4,65.2,27.6,58.2,38.4,50.6,21.8,20.0,157.8,215.0,14.0,10.6,52.6,10.0,7.4
2012R1805,Carlton,0.3208504598747922,Carlton,Richmond,Richmond,2012-07-28,2012,R18,M.C.G.,19:40:00,1,1,84.4,0.8400000000000001,8,98.8,-14.4,-16.4,358.4,212.8,91.4,145.6,12.4,7.6,30.8,65.2,29.0,46.8,38.0,45.8,19.6,18.6,136.0,215.4,7.0,12.8,47.8,10.4,8.6
2012R1806,Gold Coast,0.1516701413317959,Sydney,Sydney,Sydney,2012-07-28,2012,R18,Carrara,19:40:00,0,1,70.8,0.16,4,102.0,-31.2,-72.0,325.8,185.2,81.6,140.6,9.6,11.2,26.6,47.0,35.0,43.4,32.4,50.6,21.4,19.4,129.0,197.4,9.0,10.0,50.0,12.2,7.2
