team,year,round,gameid,gameid-b,gameid-c,gameid_seq
Carlton,2021,R12,2021R1205,R1205,R1205,20211205
Carlton,2021,R11,2021R1108,R1108,R1108,20211108
Carlton,2021,R10,2021R1002,R1002,R1002,20211002
Carlton,2021,R9,2021R908,R908,R0908,20210908
Carlton,2021,R8,2021R808,R808,R0808,20210808
Carlton,2021,R7,2021R708,R708,R0708,20210708
Carlton,2021,R6,2021R604,R604,R0604,20210604
Carlton,2021,R5,2021R505,R505,R0505,20210505
Carlton,2021,R4,2021R405,R405,R0405,20210405
Carlton,2021,R3,2021R307,R307,R0307,20210307
Carlton,2021,R2,2021R201,R201,R0201,20210201
Carlton,2021,R1,2021R101,R101,R0101,20210101
Carlton,2020,R18,2020R1805,R1805,R1805,20201805
Carlton,2020,R17,2020R1706,R1706,R1706,20201706
Carlton,2020,R16,2020R1607,R1607,R1607,20201607
Carlton,2020,R15,2020R1505,R1505,R1505,20201505
Carlton,2020,R14,2020R1407,R1407,R1407,20201407
Carlton,2020,R13,2020R1301,R1301,R1301,20201301
Carlton,2020,R12,2020R1205,R1205,R1205,20201205
Carlton,2020,R11,2020R1103,R1103,R1103,20201103
Carlton,2020,R9,2020R903,R903,R0903,20200903
Carlton,2020,R8,2020R803,R803,R0803,20200803
Carlton,2020,R7,2020R706,R706,R0706,20200706
Carlton,2020,R6,2020R609,R609,R0609,20200609
Carlton,2020,R5,2020R501,R501,R0501,20200501
Carlton,2020,R4,2020R405,R405,R0405,20200405
Carlton,2020,R3,2020R305,R305,R0305,20200305
Carlton,2020,R2,2020R204,R204,R0204,20200204
Carlton,2020,R1,2020R101,R101,R0101,20200101
Carlton,2019,R23,2019R2304,R2304,R2304,20192304
Carlton,2019,R22,2019R2202,R2202,R2202,20192202
Carlton,2019,R21,2019R2108,R2108,R2108,20192108
Carlton,2019,R20,2019R2008,R2008,R2008,20192008
Carlton,2019,R19,2019R1903,R1903,R1903,20191903
Carlton,2019,R18,2019R1803,R1803,R1803,20191803
Carlton,2019,R17,2019R1702,R1702,R1702,20191702
Carlton,2019,R16,2019R1607,R1607,R1607,20191607
Carlton,2019,R15,2019R1509,R1509,R1509,20191509
Carlton,2019,R13,2019R1305,R1305,R1305,20191305
Carlton,2019,R12,2019R1202,R1202,R1202,20191202
Carlton,2019,R11,2019R1108,R1108,R1108,20191108
Carlton,2019,R10,2019R1008,R1008,R1008,20191008
Carlton,2019,R9,2019R909,R909,R0909,20190909
Carlton,2019,R8,2019R802,R802,R0802,20190802
Carlton,2019,R7,2019R707,R707,R0707,20190707
Carlton,2019,R6,2019R608,R608,R0608,20190608
Carlton,2019,R5,2019R507,R507,R0507,20190507
Carlton,2019,R4,2019R408,R408,R0408,20190408
Carlton,2019,R3,2019R303,R303,R0303,20190303
Carlton,2019,R2,2019R204,R204,R0204,20190204
Carlton,2019,R1,2019R101,R101,R0101,20190101
Carlton,2018,R23,2018R2305,R2305,R2305,20182305
Carlton,2018,R22,2018R2207,R2207,R2207,20182207
Carlton,2018,R21,2018R2109,R2109,R2109,20182109
Carlton,2018,R20,2018R2007,R2007,R2007,20182007
Carlton,2018,R19,2018R1905,R1905,R1905,20181905
Carlton,2018,R18,2018R1807,R1807,R1807,20181807
Carlton,2018,R17,2018R1702,R1702,R1702,20181702
Carlton,2018,R16,2018R1603,R1603,R1603,20181603
Carlton,2018,R15,2018R1503,R1503,R1503,20181503
Carlton,2018,R14,2018R1406,R1406,R1406,20181406
Carlton,2018,R13,2018R1303,R1303,R1303,20181303
Carlton,2018,R11,2018R1101,R1101,R1101,20181101
Carlton,2018,R10,2018R1004,R1004,R1004,20181004
Carlton,2018,R9,2018R907,R907,R0907,20180907
Carlton,2018,R8,2018R803,R803,R0803,20180803
Carlton,2018,R7,2018R706,R706,R0706,20180706
Carlton,2018,R6,2018R601,R601,R0601,20180601
Carlton,2018,R5,2018R503,R503,R0503,20180503
Carlton,2018,R4,2018R405,R405,R0405,20180405
Carlton,2018,R3,2018R301,R301,R0301,20180301
Carlton,2018,R2,2018R203,R203,R0203,20180203
Carlton,2018,R1,2018R101,R101,R0101,20180101
Carlton,2017,R23,2017R2304,R2304,R2304,20172304
Carlton,2017,R22,2017R2205,R2205,R2205,20172205
Carlton,2017,R21,2017R2106,R2106,R2106,20172106
Carlton,2017,R20,2017R2003,R2003,R2003,20172003
Carlton,2017,R19,2017R1905,R1905,R1905,20171905
Carlton,2017,R18,2017R1809,R1809,R1809,20171809
Carlton,2017,R17,2017R1708,R1708,R1708,20171708
Carlton,2017,R16,2017R1608,R1608,R1608,20171608
Carlton,2017,R15,2017R1503,R1503,R1503,20171503
Carlton,2017,R14,2017R1408,R1408,R1408,20171408
Carlton,2017,R13,2017R1305,R1305,R1305,20171305
Carlton,2017,R12,2017R1206,R1206,R1206,20171206
Carlton,2017,R10,2017R1008,R1008,R1008,20171008
Carlton,2017,R9,2017R908,R908,R0908,20170908
Carlton,2017,R8,2017R803,R803,R0803,20170803
Carlton,2017,R7,2017R703,R703,R0703,20170703
Carlton,2017,R6,2017R603,R603,R0603,20170603
Carlton,2017,R5,2017R501,R501,R0501,20170501
Carlton,2017,R4,2017R405,R405,R0405,20170405
Carlton,2017,R3,2017R308,R308,R0308,20170308
Carlton,2017,R2,2017R208,R208,R0208,20170208
Carlton,2017,R1,2017R101,R101,R0101,20170101
Carlton,2016,R23,2016R2303,R2303,R2303,20162303
Carlton,2016,R22,2016R2207,R2207,R2207,20162207
Carlton,2016,R21,2016R2102,R2102,R2102,20162102
Carlton,2016,R20,2016R2007,R2007,R2007,20162007
Carlton,2016,R19,2016R1903,R1903,R1903,20161903
Carlton,2016,R18,2016R1802,R1802,R1802,20161802
Carlton,2016,R17,2016R1707,R1707,R1707,20161707
Carlton,2016,R16,2016R1607,R1607,R1607,20161607
Carlton,2016,R15,2016R1505,R1505,R1505,20161505
Carlton,2016,R14,2016R1404,R1404,R1404,20161404
Carlton,2016,R12,2016R1206,R1206,R1206,20161206
Carlton,2016,R11,2016R1103,R1103,R1103,20161103
Carlton,2016,R10,2016R1007,R1007,R1007,20161007
Carlton,2016,R9,2016R905,R905,R0905,20160905
Carlton,2016,R8,2016R807,R807,R0807,20160807
Carlton,2016,R7,2016R702,R702,R0702,20160702
Carlton,2016,R6,2016R608,R608,R0608,20160608
Carlton,2016,R5,2016R507,R507,R0507,20160507
Carlton,2016,R4,2016R405,R405,R0405,20160405
Carlton,2016,R3,2016R305,R305,R0305,20160305
Carlton,2016,R2,2016R209,R209,R0209,20160209
Carlton,2016,R1,2016R101,R101,R0101,20160101
Carlton,2015,R23,2015R2305,R2305,R2305,20152305
Carlton,2015,R22,2015R2202,R2202,R2202,20152202
Carlton,2015,R21,2015R2108,R2108,R2108,20152108
Carlton,2015,R20,2015R2005,R2005,R2005,20152005
Carlton,2015,R19,2015R1902,R1902,R1902,20151902
Carlton,2015,R18,2015R1805,R1805,R1805,20151805
Carlton,2015,R17,2015R1701,R1701,R1701,20151701
Carlton,2015,R16,2015R1606,R1606,R1606,20151606
Carlton,2015,R15,2015R1502,R1502,R1502,20151502
Carlton,2015,R14,2015R1405,R1405,R1405,20151405
Carlton,2015,R13,2015R1306,R1306,R1306,20151306
Carlton,2015,R12,2015R1203,R1203,R1203,20151203
Carlton,2015,R10,2015R1002,R1002,R1002,20151002
Carlton,2015,R9,2015R901,R901,R0901,20150901
Carlton,2015,R8,2015R801,R801,R0801,20150801
Carlton,2015,R7,2015R704,R704,R0704,20150704
Carlton,2015,R6,2015R608,R608,R0608,20150608
Carlton,2015,R5,2015R501,R501,R0501,20150501
Carlton,2015,R4,2015R402,R402,R0402,20150402
Carlton,2015,R3,2015R302,R302,R0302,20150302
Carlton,2015,R2,2015R201,R201,R0201,20150201
Carlton,2015,R1,2015R101,R101,R0101,20150101
Carlton,2014,R23,2014R2302,R2302,R2302,20142302
Carlton,2014,R22,2014R2201,R2201,R2201,20142201
Carlton,2014,R21,2014R2101,R2101,R2101,20142101
Carlton,2014,R20,2014R2003,R2003,R2003,20142003
Carlton,2014,R19,2014R1901,R1901,R1901,20141901
Carlton,2014,R18,2014R1801,R1801,R1801,20141801
Carlton,2014,R17,2014R1705,R1705,R1705,20141705
Carlton,2014,R16,2014R1607,R1607,R1607,20141607
Carlton,2014,R15,2014R1509,R1509,R1509,20141509
Carlton,2014,R14,2014R1407,R1407,R1407,20141407
Carlton,2014,R13,2014R1301,R1301,R1301,20141301
Carlton,2014,R12,2014R1201,R1201,R1201,20141201
Carlton,2014,R11,2014R1104,R1104,R1104,20141104
Carlton,2014,R10,2014R1006,R1006,R1006,20141006
Carlton,2014,R8,2014R806,R806,R0806,20140806
Carlton,2014,R7,2014R701,R701,R0701,20140701
Carlton,2014,R6,2014R605,R605,R0605,20140605
Carlton,2014,R5,2014R508,R508,R0508,20140508
Carlton,2014,R4,2014R402,R402,R0402,20140402
Carlton,2014,R3,2014R309,R309,R0309,20140309
Carlton,2014,R2,2014R201,R201,R0201,20140201
Carlton,2014,R1,2014R104,R104,R0104,20140104
Carlton,2013,EF,2013EF02,EF02,R2602,20132602
Carlton,2013,SF,2013SF02,SF02,R2502,20132502
Carlton,2013,R23,2013R2304,R2304,R2304,20132304
Carlton,2013,R22,2013R2206,R2206,R2206,20132206
Carlton,2013,R21,2013R2102,R2102,R2102,20132102
Carlton,2013,R20,2013R2004,R2004,R2004,20132004
Carlton,2013,R19,2013R1905,R1905,R1905,20131905
Carlton,2013,R18,2013R1802,R1802,R1802,20131802
Carlton,2013,R17,2013R1701,R1701,R1701,20131701
Carlton,2013,R16,2013R1605,R1605,R1605,20131605
Carlton,2013,R15,2013R1501,R1501,R1501,20131501
Carlton,2013,R14,2013R1402,R1402,R1402,20131402
Carlton,2013,R12,2013R1201,R1201,R1201,20131201
Carlton,2013,R11,2013R1101,R1101,R1101,20131101
Carlton,2013,R10,2013R1002,R1002,R1002,20131002
Carlton,2013,R9,2013R905,R905,R0905,20130905
Carlton,2013,R8,2013R807,R807,R0807,20130807
Carlton,2013,R7,2013R709,R709,R0709,20130709
Carlton,2013,R6,2013R608,R608,R0608,20130608
Carlton,2013,R5,2013R505,R505,R0505,20130505
Carlton,2013,R4,2013R405,R405,R0405,20130405
Carlton,2013,R3,2013R305,R305,R0305,20130305
Carlton,2013,R2,2013R208,R208,R0208,20130208
Carlton,2013,R1,2013R103,R103,R0103,20130103
Carlton,2012,R23,2012R2307,R2307,R2307,20122307
Carlton,2012,R22,2012R2206,R2206,R2206,20122206
Carlton,2012,R21,2012R2102,R2102,R2102,20122102
Carlton,2012,R20,2012R2005,R2005,R2005,20122005
Carlton,2012,R19,2012R1908,R1908,R1908,20121908
Carlton,2012,R18,2012R1805,R1805,R1805,20121805
Carlton,2012,R17,2012R1706,R1706,R1706,20121706
Carlton,2012,R16,2012R1601,R1601,R1601,20121601
Carlton,2012,R15,2012R1501,R1501,R1501,20121501
Carlton,2012,R14,2012R1401,R1401,R1401,20121401
Carlton,2012,R12,2012R1201,R1201,R1201,20121201
Carlton,2012,R11,2012R1101,R1101,R1101,20121101
Carlton,2012,R10,2012R1005,R1005,R1005,20121005
Carlton,2012,R9,2012R908,R908,R0908,20120908
Carlton,2012,R8,2012R808,R808,R0808,20120808
Carlton,2012,R7,2012R709,R709,R0709,20120709
Carlton,2012,R6,2012R607,R607,R0607,20120607
Carlton,2012,R5,2012R502,R502,R0502,20120502
Carlton,2012,R4,2012R402,R402,R0402,20120402
Carlton,2012,R3,2012R301,R301,R0301,20120301
Carlton,2012,R2,2012R201,R201,R0201,20120201
Carlton,2012,R1,2012R102,R102,R0102,20120102
Collingwood,2021,R23,2021R2308,R2308,R2308,20212308
Collingwood,2021,R22,2021R2205,R2205,R2205,20212205
Collingwood,2021,R21,2021R2106,R2106,R2106,20212106
Collingwood,2021,R20,2021R2004,R2004,R2004,20212004
Collingwood,2021,R19,2021R1901,R1901,R1901,20211901
Collingwood,2021,R18,2021R1807,R1807,R1807,20211807
Collingwood,2021,R17,2021R1708,R1708,R1708,20211708
Collingwood,2021,R16,2021R1608,R1608,R1608,20211608
Collingwood,2021,R15,2021R1503,R1503,R1503,20211503
Collingwood,2021,R13,2021R1307,R1307,R1307,20211307
Collingwood,2021,R12,2021R1203,R1203,R1203,20211203
Collingwood,2021,R11,2021R1102,R1102,R1102,20211102
Collingwood,2021,R10,2021R1008,R1008,R1008,20211008
Collingwood,2021,R9,2021R902,R902,R0902,20210902
Collingwood,2021,R8,2021R804,R804,R0804,20210804
Collingwood,2021,R7,2021R702,R702,R0702,20210702
Collingwood,2021,R6,2021R608,R608,R0608,20210608
Collingwood,2021,R5,2021R502,R502,R0502,20210502
Collingwood,2021,R4,2021R406,R406,R0406,20210406
Collingwood,2021,R3,2021R301,R301,R0301,20210301
Collingwood,2021,R2,2021R201,R201,R0201,20210201
Collingwood,2021,R1,2021R102,R102,R0102,20210102
Collingwood,2020,EF,2020EF02,EF02,R2602,20202602
Collingwood,2020,SF,2020SF02,SF02,R2502,20202502
Collingwood,2020,R18,2020R1809,R1809,R1809,20201809
Collingwood,2020,R17,2020R1709,R1709,R1709,20201709
Collingwood,2020,R15,2020R1506,R1506,R1506,20201506
Collingwood,2020,R14,2020R1407,R1407,R1407,20201407
Collingwood,2020,R13,2020R1309,R1309,R1309,20201309
Collingwood,2020,R12,2020R1204,R1204,R1204,20201204
Collingwood,2020,R11,2020R1107,R1107,R1107,20201107
Collingwood,2020,R10,2020R1005,R1005,R1005,20201005
Collingwood,2020,R9,2020R909,R909,R0909,20200909
Collingwood,2020,R8,2020R807,R807,R0807,20200807
Collingwood,2020,R7,2020R701,R701,R0701,20200701
Collingwood,2020,R6,2020R602,R602,R0602,20200602
Collingwood,2020,R5,2020R502,R502,R0502,20200502
Collingwood,2020,R4,2020R402,R402,R0402,20200402
Collingwood,2020,R3,2020R304,R304,R0304,20200304
Collingwood,2020,R2,2020R201,R201,R0201,20200201
Collingwood,2020,R1,2020R102,R102,R0102,20200102
Collingwood,2019,PF,2019PF02,PF02,R2702,20192702
Collingwood,2019,QF,2019QF01,QF01,R2401,20192401
Collingwood,2019,R23,2019R2301,R2301,R2301,20192301
Collingwood,2019,R22,2019R2204,R2204,R2204,20192204
Collingwood,2019,R21,2019R2102,R2102,R2102,20192102
Collingwood,2019,R20,2019R2007,R2007,R2007,20192007
Collingwood,2019,R19,2019R1901,R1901,R1901,20191901
Collingwood,2019,R18,2019R1804,R1804,R1804,20191804
Collingwood,2019,R17,2019R1701,R1701,R1701,20191701
Collingwood,2019,R16,2019R1601,R1601,R1601,20191601
Collingwood,2019,R15,2019R1505,R1505,R1505,20191505
Collingwood,2019,R14,2019R1406,R1406,R1406,20191406
Collingwood,2019,R12,2019R1206,R1206,R1206,20191206
Collingwood,2019,R11,2019R1102,R1102,R1102,20191102
Collingwood,2019,R10,2019R1001,R1001,R1001,20191001
Collingwood,2019,R9,2019R902,R902,R0902,20190902
Collingwood,2019,R8,2019R802,R802,R0802,20190802
Collingwood,2019,R7,2019R701,R701,R0701,20190701
Collingwood,2019,R6,2019R602,R602,R0602,20190602
Collingwood,2019,R5,2019R501,R501,R0501,20190501
Collingwood,2019,R4,2019R402,R402,R0402,20190402
Collingwood,2019,R3,2019R306,R306,R0306,20190306
Collingwood,2019,R2,2019R201,R201,R0201,20190201
Collingwood,2019,R1,2019R102,R102,R0102,20190102
Collingwood,2018,GF,2018GF01,GF01,R2801,20182801
Collingwood,2018,PF,2018PF01,PF01,R2701,20182701
Collingwood,2018,SF,2018SF02,SF02,R2502,20182502
Collingwood,2018,QF,2018QF02,QF02,R2402,20182402
Collingwood,2018,R23,2018R2304,R2304,R2304,20182304
Collingwood,2018,R22,2018R2202,R2202,R2202,20182202
Collingwood,2018,R21,2018R2106,R2106,R2106,20182106
Collingwood,2018,R20,2018R2005,R2005,R2005,20182005
Collingwood,2018,R19,2018R1902,R1902,R1902,20181902
Collingwood,2018,R18,2018R1802,R1802,R1802,20181802
Collingwood,2018,R17,2018R1707,R1707,R1707,20181707
Collingwood,2018,R16,2018R1608,R1608,R1608,20181608
Collingwood,2018,R15,2018R1505,R1505,R1505,20181505
Collingwood,2018,R14,2018R1406,R1406,R1406,20181406
Collingwood,2018,R12,2018R1207,R1207,R1207,20181207
Collingwood,2018,R11,2018R1108,R1108,R1108,20181108
Collingwood,2018,R10,2018R1001,R1001,R1001,20181001
Collingwood,2018,R9,2018R905,R905,R0905,20180905
Collingwood,2018,R8,2018R809,R809,R0809,20180809
Collingwood,2018,R7,2018R709,R709,R0709,20180709
Collingwood,2018,R6,2018R608,R608,R0608,20180608
Collingwood,2018,R5,2018R509,R509,R0509,20180509
Collingwood,2018,R4,2018R401,R401,R0401,20180401
Collingwood,2018,R3,2018R301,R301,R0301,20180301
Collingwood,2018,R2,2018R204,R204,R0204,20180204
Collingwood,2018,R1,2018R106,R106,R0106,20180106
Collingwood,2017,R23,2017R2302,R2302,R2302,20172302
Collingwood,2017,R22,2017R2203,R2203,R2203,20172203
Collingwood,2017,R21,2017R2109,R2109,R2109,20172109
Collingwood,2017,R20,2017R2005,R2005,R2005,20172005
Collingwood,2017,R19,2017R1908,R1908,R1908,20171908
Collingwood,2017,R18,2017R1808,R1808,R1808,20171808
Collingwood,2017,R17,2017R1704,R1704,R1704,20171704
Collingwood,2017,R16,2017R1603,R1603,R1603,20171603
Collingwood,2017,R15,2017R1508,R1508,R1508,20171508
Collingwood,2017,R14,2017R1403,R1403,R1403,20171403
Collingwood,2017,R12,2017R1207,R1207,R1207,20171207
Collingwood,2017,R11,2017R1106,R1106,R1106,20171106
Collingwood,2017,R10,2017R1007,R1007,R1007,20171007
Collingwood,2017,R9,2017R905,R905,R0905,20170905
Collingwood,2017,R8,2017R804,R804,R0804,20170804
Collingwood,2017,R7,2017R703,R703,R0703,20170703
Collingwood,2017,R6,2017R608,R608,R0608,20170608
Collingwood,2017,R5,2017R509,R509,R0509,20170509
Collingwood,2017,R4,2017R407,R407,R0407,20170407
Collingwood,2017,R3,2017R301,R301,R0301,20170301
Collingwood,2017,R2,2017R201,R201,R0201,20170201
Collingwood,2017,R1,2017R102,R102,R0102,20170102
Collingwood,2016,R23,2016R2308,R2308,R2308,20162308
Collingwood,2016,R22,2016R2205,R2205,R2205,20162205
Collingwood,2016,R21,2016R2101,R2101,R2101,20162101
Collingwood,2016,R20,2016R2001,R2001,R2001,20162001
Collingwood,2016,R19,2016R1904,R1904,R1904,20161904
Collingwood,2016,R18,2016R1801,R1801,R1801,20161801
Collingwood,2016,R17,2016R1706,R1706,R1706,20161706
Collingwood,2016,R16,2016R1603,R1603,R1603,20161603
Collingwood,2016,R15,2016R1505,R1505,R1505,20161505
Collingwood,2016,R14,2016R1402,R1402,R1402,20161402
Collingwood,2016,R12,2016R1209,R1209,R1209,20161209
Collingwood,2016,R11,2016R1107,R1107,R1107,20161107
Collingwood,2016,R10,2016R1008,R1008,R1008,20161008
Collingwood,2016,R9,2016R902,R902,R0902,20160902
Collingwood,2016,R8,2016R805,R805,R0805,20160805
Collingwood,2016,R7,2016R702,R702,R0702,20160702
Collingwood,2016,R6,2016R609,R609,R0609,20160609
Collingwood,2016,R5,2016R509,R509,R0509,20160509
Collingwood,2016,R4,2016R408,R408,R0408,20160408
Collingwood,2016,R3,2016R302,R302,R0302,20160302
Collingwood,2016,R2,2016R201,R201,R0201,20160201
Collingwood,2016,R1,2016R105,R105,R0105,20160105
Collingwood,2015,R23,2015R2309,R2309,R2309,20152309
Collingwood,2015,R22,2015R2201,R2201,R2201,20152201
Collingwood,2015,R21,2015R2102,R2102,R2102,20152102
Collingwood,2015,R20,2015R2001,R2001,R2001,20152001
Collingwood,2015,R19,2015R1902,R1902,R1902,20151902
Collingwood,2015,R18,2015R1803,R1803,R1803,20151803
Collingwood,2015,R17,2015R1707,R1707,R1707,20151707
Collingwood,2015,R16,2015R1604,R1604,R1604,20151604
Collingwood,2015,R15,2015R1501,R1501,R1501,20151501
Collingwood,2015,R14,2015R1402,R1402,R1402,20151402
Collingwood,2015,R13,2015R1301,R1301,R1301,20151301
Collingwood,2015,R11,2015R1105,R1105,R1105,20151105
Collingwood,2015,R10,2015R1009,R1009,R1009,20151009
Collingwood,2015,R9,2015R908,R908,R0908,20150908
Collingwood,2015,R8,2015R804,R804,R0804,20150804
Collingwood,2015,R7,2015R708,R708,R0708,20150708
Collingwood,2015,R6,2015R601,R601,R0601,20150601
Collingwood,2015,R5,2015R501,R501,R0501,20150501
Collingwood,2015,R4,2015R403,R403,R0403,20150403
Collingwood,2015,R3,2015R301,R301,R0301,20150301
Collingwood,2015,R2,2015R204,R204,R0204,20150204
Collingwood,2015,R1,2015R104,R104,R0104,20150104
Collingwood,2014,R23,2014R2301,R2301,R2301,20142301
Collingwood,2014,R22,2014R2204,R2204,R2204,20142204
Collingwood,2014,R21,2014R2106,R2106,R2106,20142106
Collingwood,2014,R20,2014R2009,R2009,R2009,20142009
Collingwood,2014,R19,2014R1909,R1909,R1909,20141909
Collingwood,2014,R18,2014R1809,R1809,R1809,20141809
Collingwood,2014,R17,2014R1708,R1708,R1708,20141708
Collingwood,2014,R16,2014R1604,R1604,R1604,20141604
Collingwood,2014,R15,2014R1509,R1509,R1509,20141509
Collingwood,2014,R14,2014R1403,R1403,R1403,20141403
Collingwood,2014,R13,2014R1308,R1308,R1308,20141308
Collingwood,2014,R12,2014R1209,R1209,R1209,20141209
Collingwood,2014,R11,2014R1102,R1102,R1102,20141102
Collingwood,2014,R10,2014R1003,R1003,R1003,20141003
Collingwood,2014,R9,2014R901,R901,R0901,20140901
Collingwood,2014,R7,2014R701,R701,R0701,20140701
Collingwood,2014,R6,2014R601,R601,R0601,20140601
Collingwood,2014,R5,2014R502,R502,R0502,20140502
Collingwood,2014,R4,2014R401,R401,R0401,20140401
Collingwood,2014,R3,2014R306,R306,R0306,20140306
Collingwood,2014,R2,2014R206,R206,R0206,20140206
Collingwood,2014,R1,2014R101,R101,R0101,20140101
Collingwood,2013,EF,2013EF01,EF01,R2601,20132601
Collingwood,2013,R23,2013R2308,R2308,R2308,20132308
Collingwood,2013,R22,2013R2201,R2201,R2201,20132201
Collingwood,2013,R21,2013R2101,R2101,R2101,20132101
Collingwood,2013,R20,2013R2005,R2005,R2005,20132005
Collingwood,2013,R19,2013R1909,R1909,R1909,20131909
Collingwood,2013,R18,2013R1804,R1804,R1804,20131804
Collingwood,2013,R17,2013R1704,R1704,R1704,20131704
Collingwood,2013,R16,2013R1601,R1601,R1601,20131601
Collingwood,2013,R15,2013R1501,R1501,R1501,20131501
Collingwood,2013,R14,2013R1404,R1404,R1404,20131404
Collingwood,2013,R12,2013R1206,R1206,R1206,20131206
Collingwood,2013,R11,2013R1106,R1106,R1106,20131106
Collingwood,2013,R10,2013R1001,R1001,R1001,20131001
Collingwood,2013,R9,2013R901,R901,R0901,20130901
Collingwood,2013,R8,2013R805,R805,R0805,20130805
Collingwood,2013,R7,2013R705,R705,R0705,20130705
Collingwood,2013,R6,2013R601,R601,R0601,20130601
Collingwood,2013,R5,2013R501,R501,R0501,20130501
Collingwood,2013,R4,2013R403,R403,R0403,20130403
Collingwood,2013,R3,2013R308,R308,R0308,20130308
Collingwood,2013,R2,2013R208,R208,R0208,20130208
Collingwood,2013,R1,2013R108,R108,R0108,20130108
Collingwood,2012,PF,2012PF01,PF01,R2701,20122701
Collingwood,2012,SF,2012SF02,SF02,R2502,20122502
Collingwood,2012,QF,2012QF01,QF01,R2401,20122401
Collingwood,2012,R23,2012R2306,R2306,R2306,20122306
Collingwood,2012,R22,2012R2205,R2205,R2205,20122205
Collingwood,2012,R21,2012R2106,R2106,R2106,20122106
Collingwood,2012,R20,2012R2006,R2006,R2006,20122006
Collingwood,2012,R19,2012R1905,R1905,R1905,20121905
Collingwood,2012,R18,2012R1804,R1804,R1804,20121804
Collingwood,2012,R17,2012R1702,R1702,R1702,20121702
Collingwood,2012,R16,2012R1605,R1605,R1605,20121605
Collingwood,2012,R15,2012R1501,R1501,R1501,20121501
Collingwood,2012,R14,2012R1402,R1402,R1402,20121402
Collingwood,2012,R13,2012R1303,R1303,R1303,20121303
Collingwood,2012,R11,2012R1106,R1106,R1106,20121106
Collingwood,2012,R10,2012R1009,R1009,R1009,20121009
Collingwood,2012,R9,2012R905,R905,R0905,20120905
Collingwood,2012,R8,2012R801,R801,R0801,20120801
Collingwood,2012,R7,2012R705,R705,R0705,20120705
Collingwood,2012,R6,2012R601,R601,R0601,20120601
Collingwood,2012,R5,2012R501,R501,R0501,20120501
Collingwood,2012,R4,2012R403,R403,R0403,20120403
Collingwood,2012,R3,2012R301,R301,R0301,20120301
Collingwood,2012,R2,2012R206,R206,R0206,20120206
Collingwood,2012,R1,2012R103,R103,R0103,20120103
Essendon,2021,EF,2021EF02,EF02,R2602,20212602
Essendon,2021,R23,2021R2308,R2308,R2308,20212308
Essendon,2021,R22,2021R2208,R2208,R2208,20212208
Essendon,2021,R21,2021R2107,R2107,R2107,20212107
Essendon,2021,R20,2021R2007,R2007,R2007,20212007
Essendon,2021,R19,2021R1909,R1909,R1909,20211909
Essendon,2021,R18,2021R1806,R1806,R1806,20211806
Essendon,2021,R17,2021R1702,R1702,R1702,20211702
Essendon,2021,R16,2021R1602,R1602,R1602,20211602
Essendon,2021,R15,2021R1506,R1506,R1506,20211506
Essendon,2021,R14,2021R1405,R1405,R1405,20211405
Essendon,2021,R12,2021R1204,R1204,R1204,20211204
Essendon,2021,R11,2021R1105,R1105,R1105,20211105
Essendon,2021,R10,2021R1009,R1009,R1009,20211009
Essendon,2021,R9,2021R907,R907,R0907,20210907
Essendon,2021,R8,2021R803,R803,R0803,20210803
